timestamp,approve_estimate
2020-05-25 11:15:59,42.730804
2020-05-25 11:17:00,42.730804
2020-05-22 14:43:44,42.730804
2020-05-21 18:14:42,42.606297
2020-05-20 18:22:40,43.364133
2020-05-19 23:54:41,43.587932
2020-05-18 16:38:40,43.789592999999996
2020-05-18 09:40:17,43.868388
2020-05-16 08:09:39,43.868388
2020-05-15 14:48:40,43.868388
2020-05-14 14:34:41,43.279756
2020-05-13 17:13:39,43.266949
2020-05-12 23:02:38,43.339985
2020-05-11 15:15:37,43.461749
2020-05-11 09:39:07,43.322878
2020-05-09 07:46:35,43.322878
2020-05-08 15:57:37,43.322878
2020-05-07 13:29:38,43.415405
2020-05-06 15:56:36,43.556467
2020-05-05 21:32:34,43.46774
2020-05-04 17:32:35,44.031378000000004
2020-05-04 09:39:23,43.984782
2020-05-02 06:59:45,43.984782
2020-05-01 14:27:45,43.984782
2020-04-30 15:44:36,43.659526
2020-04-29 17:42:35,43.021307
2020-04-28 23:03:38,43.156577
2020-04-27 15:24:33,43.134294
2020-04-27 08:13:01,43.256444
2020-04-25 07:57:32,43.256444
2020-04-24 20:40:31,43.256444
2020-04-23 17:03:32,43.278319
2020-04-22 19:43:29,43.21908
2020-04-21 17:34:30,43.219237
2020-04-20 15:40:29,43.788779
2020-04-19 09:04:30,43.729986
2020-04-18 17:37:27,43.729986
2020-04-17 19:21:28,43.729986
2020-04-16 17:46:30,43.729986
2020-04-15 10:02:28,43.994962
2020-04-14 19:23:26,43.764737
2020-04-13 19:15:25,43.651509999999995
2020-04-12 20:19:23,43.737121
2020-04-11 19:42:24,43.753236
2020-04-10 18:24:26,43.746099
2020-04-09 18:28:29,43.731398999999996
2020-04-08 15:39:23,43.928067999999996
2020-04-07 23:17:23,45.098853999999996
2020-04-06 18:22:27,45.098853999999996
2020-04-05 13:11:23,45.945921000000006
2020-04-04 07:31:21,46.012938
2020-04-03 09:43:23,46.012938
2020-04-02 14:48:24,45.585115
2020-04-01 16:51:21,45.816386
2020-03-31 22:52:21,45.555048
2020-03-30 14:01:23,45.668993
2020-03-30 00:08:38,46.006565
2020-03-28 07:16:20,46.098665000000004
